# c0-circularity,c0-dist_max,c0-dist_min,c0-dist_ratio,c0-irregularity,c0-irregularity2,c0-n2_avg,c0-n2_stddev,c0-n2_wavg,c0-n2_wdist,c0-n2_wiavg,c0-n_avg,c0-n_stddev,c0-n_wavg,c0-n_wdist,c0-n_wiavg,c0-perimeter,c0-roisize
1.436775207519531250e+00,1.612451553344726562e+01,6.000000000000000000e+00,3.721041977405548096e-01,3.821807503700256348e-01,2.160638570785522461e-02,1.563318824768066406e+01,5.066380977630615234e+00,1.275041503906250000e+03,8.434716033935546875e+01,5.591382980346679688e-01,1.043275146484375000e+02,4.972323608398437500e+01,8.372268554687500000e+03,8.434716033935546875e+01,3.837003946304321289e+00,1.090000000000000000e+02,4.580000000000000000e+02
1.655270695686340332e+00,2.247220420837402344e+01,1.077032947540283203e+01,4.792733788490295410e-01,4.346532225608825684e-01,2.392861060798168182e-02,1.143333339691162109e+01,4.075750827789306641e+00,1.597035766601562500e+03,1.457975311279296875e+02,2.332011312246322632e-01,9.623332977294921875e+01,4.157583236694335938e+01,1.331591503906250000e+04,1.457975311279296875e+02,1.945306658744812012e+00,1.670000000000000000e+02,8.100000000000000000e+02
1.411278843879699707e+00,2.451530075073242188e+01,9.848857879638671875e+00,4.017432928085327148e-01,4.727684259414672852e-01,8.707265369594097137e-03,4.154774856567382812e+01,1.441601943969726562e+01,7.130755371093750000e+03,1.823325958251953125e+02,8.583112359046936035e-01,1.066608123779296875e+02,5.046243667602539062e+01,1.789008398437500000e+04,1.823325958251953125e+02,2.262892961502075195e+00,1.510000000000000000e+02,9.110000000000000000e+02
1.304718255996704102e+00,2.418677330017089844e+01,1.334166431427001953e+01,5.516099333763122559e-01,2.841968536376953125e-01,1.381269935518503189e-02,2.309511566162109375e+01,6.802559852600097656e+00,4.626505371093750000e+03,2.052939147949218750e+02,3.651355504989624023e-01,9.911482238769531250e+01,3.941402435302734375e+01,1.968348242187500000e+04,2.052939147949218750e+02,1.567865729331970215e+00,1.580000000000000000e+02,1.167000000000000000e+03
2.101084232330322266e+00,2.102379608154296875e+01,5.656854152679443359e+00,2.690691053867340088e-01,9.654746651649475098e-01,5.741171538829803467e-02,1.015039539337158203e+01,3.276672124862670898e+00,7.913350830078125000e+02,8.008707427978515625e+01,4.057201147079467773e-01,1.013905029296875000e+02,4.643679809570312500e+01,7.814838867187500000e+03,8.008707427978515625e+01,4.115014076232910156e+00,1.450000000000000000e+02,3.790000000000000000e+02
1.329884529113769531e+00,2.507987213134765625e+01,1.208304595947265625e+01,4.817825853824615479e-01,3.824483156204223633e-01,2.264576219022274017e-02,2.580203437805175781e+01,7.121669769287109375e+00,4.929146972656250000e+03,1.998834381103515625e+02,4.387534558773040771e-01,1.020305252075195312e+02,3.861258316040039062e+01,1.915711914062500000e+04,1.998834381103515625e+02,1.743660807609558105e+00,1.550000000000000000e+02,1.081000000000000000e+03
1.407552719116210938e+00,2.563201141357421875e+01,9.055385589599609375e+00,3.532842099666595459e-01,5.241905450820922852e-01,3.754450380802154541e-02,2.951939582824707031e+01,8.485385894775390625e+00,5.157461425781250000e+03,1.900506439208984375e+02,6.473938226699829102e-01,1.199482727050781250e+02,4.326284408569335938e+01,2.049053710937500000e+04,1.900506439208984375e+02,2.725916147232055664e+00,1.520000000000000000e+02,9.280000000000000000e+02
1.344622731208801270e+00,1.220655536651611328e+01,7.071067810058593750e+00,5.792844295501708984e-01,2.693389654159545898e-01,1.525434572249650955e-02,1.989308166503906250e+01,5.779973030090332031e+00,1.021867919921875000e+03,5.321069335937500000e+01,9.719441533088684082e-01,1.108427658081054688e+02,4.588691711425781250e+01,5.606604003906250000e+03,5.321069335937500000e+01,5.572660923004150391e+00,8.500000000000000000e+01,3.180000000000000000e+02
2.158643007278442383e+00,1.640122032165527344e+01,4.472136020660400391e+00,2.726709544658660889e-01,3.696694076061248779e-01,-3.201777487993240356e-02,1.219087123870849609e+01,4.104771137237548828e+00,1.158780029296875000e+03,9.719917297363281250e+01,3.914629817008972168e-01,1.065684661865234375e+02,4.756010055541992188e+01,1.005589257812500000e+04,9.719917297363281250e+01,3.438928127288818359e+00,1.680000000000000000e+02,4.820000000000000000e+02
2.075818538665771484e+00,1.627882003784179688e+01,1.000000000000000000e+00,6.142951175570487976e-02,4.743572175502777100e-01,-6.061247363686561584e-02,8.885365486145019531e+00,3.368055105209350586e+00,7.315048828125000000e+02,8.322195434570312500e+01,3.023952543735504150e-01,7.023902130126953125e+01,3.437000656127929688e+01,5.762255859375000000e+03,8.322195434570312500e+01,2.394813060760498047e+00,1.490000000000000000e+02,4.100000000000000000e+02
1.996140837669372559e+00,2.343074989318847656e+01,1.000000000000000000e+00,4.267895966768264771e-02,4.824998676776885986e-01,-5.374655127525329590e-02,1.240704727172851562e+01,3.632215738296508789e+00,2.280382812500000000e+03,1.929210205078125000e+02,2.356399297714233398e-01,9.750910949707031250e+01,4.209035873413085938e+01,1.749843945312500000e+04,1.929210205078125000e+02,1.931542038917541504e+00,2.030000000000000000e+02,8.230000000000000000e+02
2.847959518432617188e+00,2.340939903259277344e+01,4.472136020660400391e+00,1.910401731729507446e-01,9.769105315208435059e-01,2.042065411806106567e-01,1.030086612701416016e+01,3.130973100662231445e+00,2.017731567382812500e+03,2.002510833740234375e+02,7.792317867279052734e-02,8.866017150878906250e+01,3.797394943237304688e+01,1.720771484375000000e+04,2.002510833740234375e+02,6.742568016052246094e-01,2.170000000000000000e+02,4.620000000000000000e+02
1.319001317024230957e+00,2.745906066894531250e+01,1.565247631072998047e+01,5.700295567512512207e-01,3.121103048324584961e-01,2.378860861063003540e-02,4.696092224121093750e+01,1.405411052703857422e+01,1.190165625000000000e+04,2.488192596435546875e+02,5.756185650825500488e-01,1.086664352416992188e+02,4.777983093261718750e+01,2.777529687500000000e+04,2.488192596435546875e+02,1.276312232017517090e+00,1.770000000000000000e+02,1.433000000000000000e+03
1.380615711212158203e+00,2.220360374450683594e+01,1.216552543640136719e+01,5.479077100753784180e-01,2.660446166992187500e-01,1.641894690692424774e-02,2.255413436889648438e+01,6.972078323364257812e+00,3.526953857421875000e+03,1.748326721191406250e+02,4.875102341175079346e-01,1.005639801025390625e+02,4.230147171020507812e+01,1.505675585937500000e+04,1.748326721191406250e+02,2.313491344451904297e+00,1.560000000000000000e+02,1.016000000000000000e+03
1.762037396430969238e+00,2.280350875854492188e+01,9.486832618713378906e+00,4.160251617431640625e-01,3.000434041023254395e-01,-1.364030595868825912e-02,1.666403961181640625e+01,5.810318470001220703e+00,2.830058105468750000e+03,1.809803009033203125e+02,3.336675465106964111e-01,8.773004913330078125e+01,4.357346725463867188e+01,1.448584082031250000e+04,1.809803009033203125e+02,1.842298865318298340e+00,1.990000000000000000e+02,1.015000000000000000e+03
1.327790498733520508e+00,2.420743751525878906e+01,1.303840446472167969e+01,5.386115312576293945e-01,2.601438164710998535e-01,1.233461219817399979e-02,2.255271911621093750e+01,6.827163696289062500e+00,4.601214843750000000e+03,2.099110412597656250e+02,3.156475424766540527e-01,9.325865173339843750e+01,3.628415298461914062e+01,1.887043359375000000e+04,2.099110412597656250e+02,1.269623756408691406e+00,1.640000000000000000e+02,1.214000000000000000e+03
1.331673502922058105e+00,1.868154144287109375e+01,1.077032947540283203e+01,5.765225291252136230e-01,3.308425247669219971e-01,1.688515953719615936e-02,1.963013648986816406e+01,6.378451347351074219e+00,1.950554077148437500e+03,1.120776290893554688e+02,5.666161775588989258e-01,1.065905609130859375e+02,4.646367645263671875e+01,1.012903320312500000e+04,1.120776290893554688e+02,3.201563596725463867e+00,1.210000000000000000e+02,6.570000000000000000e+02
2.174747943878173828e+00,3.337664031982421875e+01,1.000000000000000000e+00,2.996107563376426697e-02,6.988248229026794434e-01,-6.651700288057327271e-02,1.571451377868652344e+01,5.005487442016601562e+00,5.494765625000000000e+03,3.649848632812500000e+02,1.842751801013946533e-01,8.809808349609375000e+01,3.753826522827148438e+01,3.034567968750000000e+04,3.649848632812500000e+02,1.047851324081420898e+00,2.730000000000000000e+02,1.254000000000000000e+03
1.641203284263610840e+00,2.195449829101562500e+01,6.324555397033691406e+00,2.880755960941314697e-01,7.726134657859802246e-01,9.916484355926513672e-02,1.557988166809082031e+01,6.046185016632080078e+00,1.586256469726562500e+03,1.216646957397460938e+02,5.256526470184326172e-01,9.166271972656250000e+01,4.408192443847656250e+01,8.894957031250000000e+03,1.216646957397460938e+02,3.173696279525756836e+00,1.310000000000000000e+02,5.070000000000000000e+02
1.271673440933227539e+00,2.256102752685546875e+01,1.400000000000000000e+01,6.205390691757202148e-01,2.236700803041458130e-01,1.136559620499610901e-02,1.958377838134765625e+01,6.415207386016845703e+00,3.599164062500000000e+03,1.895606079101562500e+02,2.925008237361907959e-01,8.460962677001953125e+01,3.268784332275390625e+01,1.546112304687500000e+04,1.895606079101562500e+02,1.241503238677978516e+00,1.510000000000000000e+02,1.122000000000000000e+03
1.337319374084472656e+00,1.708800697326660156e+01,9.219544410705566406e+00,5.395330190658569336e-01,3.733777999877929688e-01,2.857516892254352570e-02,1.985549163818359375e+01,8.574245452880859375e+00,1.554805419921875000e+03,9.226782226562500000e+01,8.247653245925903320e-01,9.192485809326171875e+01,4.966929244995117188e+01,6.876963378906250000e+03,9.226782226562500000e+01,4.067478179931640625e+00,1.080000000000000000e+02,5.190000000000000000e+02
1.456790328025817871e+00,2.009975051879882812e+01,5.099019527435302734e+00,2.536857128143310547e-01,7.039902210235595703e-01,8.262845873832702637e-02,1.503246784210205078e+01,5.384664058685302734e+00,1.609785766601562500e+03,1.160238113403320312e+02,4.897870123386383057e-01,9.075325012207031250e+01,4.432158660888671875e+01,9.423491210937500000e+03,1.160238113403320312e+02,2.970654249191284180e+00,1.110000000000000000e+02,4.620000000000000000e+02
1.313969135284423828e+00,2.816025543212890625e+01,1.503329658508300781e+01,5.338479876518249512e-01,3.102015554904937744e-01,1.576033420860767365e-02,3.701787948608398438e+01,1.019305133819580078e+01,9.633212890625000000e+03,2.795132446289062500e+02,5.100004076957702637e-01,1.012013244628906250e+02,4.476141738891601562e+01,2.515063281250000000e+04,2.795132446289062500e+02,1.460365295410156250e+00,1.810000000000000000e+02,1.510000000000000000e+03
1.712125658988952637e+00,1.303840446472167969e+01,3.162277698516845703e+00,2.425356209278106689e-01,5.403295159339904785e-01,-4.758424765896052122e-04,1.020408153533935547e+01,3.225027561187744141e+00,5.125428466796875000e+02,4.870204162597656250e+01,5.134187936782836914e-01,7.378775787353515625e+01,4.570723724365234375e+01,3.814681640625000000e+03,4.870204162597656250e+01,3.443165540695190430e+00,9.500000000000000000e+01,2.450000000000000000e+02
1.820613145828247070e+00,2.823118782043457031e+01,5.000000000000000000e+00,1.771090924739837646e-01,4.384171664714813232e-01,-2.046814002096652985e-02,1.482446384429931641e+01,4.814376831054687500e+00,3.696977050781250000e+03,2.620365295410156250e+02,2.256375998258590698e-01,8.646862792968750000e+01,3.828144073486328125e+01,2.116537890625000000e+04,2.620365295410156250e+02,1.345114231109619141e+00,2.290000000000000000e+02,1.259000000000000000e+03
1.354580402374267578e+00,2.469817733764648438e+01,9.848857879638671875e+00,3.987686038017272949e-01,4.145396649837493896e-01,2.639503218233585358e-02,1.353832397460937500e+02,3.105357551574707031e+01,2.425394140625000000e+04,1.897514953613281250e+02,2.433045148849487305e+00,1.383912200927734375e+02,4.917404174804687500e+01,2.398490429687500000e+04,1.897514953613281250e+02,2.501373767852783203e+00,1.520000000000000000e+02,1.002000000000000000e+03
1.232158541679382324e+00,2.236067962646484375e+01,1.612451553344726562e+01,7.211102843284606934e-01,1.676420718431472778e-01,7.802407257258892059e-03,4.313294982910156250e+01,1.277489757537841797e+01,8.131564941406250000e+03,1.983336029052734375e+02,7.158386707305908203e-01,1.004013214111328125e+02,4.404416275024414062e+01,1.845414843750000000e+04,1.983336029052734375e+02,1.721906185150146484e+00,1.520000000000000000e+02,1.211000000000000000e+03
1.788409948348999023e+00,1.708800697326660156e+01,3.605551242828369141e+00,2.109989225864410400e-01,5.742552876472473145e-01,2.851534262299537659e-02,1.094430351257324219e+01,3.479736328125000000e+00,8.926253051757812500e+02,8.505569458007812500e+01,4.343290627002716064e-01,1.191645584106445312e+02,5.219604492187500000e+01,9.561873046875000000e+03,8.505569458007812500e+01,4.859202861785888672e+00,1.260000000000000000e+02,3.950000000000000000e+02
1.980502724647521973e+00,1.664331626892089844e+01,2.236068010330200195e+00,1.343522965908050537e-01,7.130232453346252441e-01,-1.341053051874041557e-03,8.315457344055175781e+00,2.927636861801147461e+00,6.291671752929687500e+02,7.343848419189453125e+01,3.268910050392150879e-01,8.955204772949218750e+01,4.146610641479492188e+01,6.837438476562500000e+03,7.343848419189453125e+01,3.434868574142456055e+00,1.250000000000000000e+02,3.170000000000000000e+02
1.654758453369140625e+00,2.236067962646484375e+01,4.242640495300292969e+00,1.897366642951965332e-01,6.785450577735900879e-01,5.783025547862052917e-02,1.253924942016601562e+01,3.909575700759887695e+00,1.826247436523437500e+03,1.465153656005859375e+02,3.527070283889770508e-01,1.217371978759765625e+02,4.985074234008789062e+01,1.769930859375000000e+04,1.465153656005859375e+02,3.491202831268310547e+00,1.420000000000000000e+02,5.860000000000000000e+02
1.220660686492919922e+00,1.389244365692138672e+01,7.211102485656738281e+00,5.190665125846862793e-01,2.892690598964691162e-01,1.928693987429141998e-02,4.287341690063476562e+01,1.606851387023925781e+01,2.649650634765625000e+03,6.853923797607421875e+01,1.791721224784851074e+00,9.091139221191406250e+01,5.060075378417968750e+01,5.321678710937500000e+03,6.853923797607421875e+01,3.959182500839233398e+00,8.600000000000000000e+01,3.950000000000000000e+02
1.412830591201782227e+00,2.302172851562500000e+01,1.077032947540283203e+01,4.678332209587097168e-01,3.958267271518707275e-01,2.510552480816841125e-02,1.380044555664062500e+01,4.614766597747802734e+00,2.174864013671875000e+03,1.669163818359375000e+02,3.122168183326721191e-01,1.020156097412109375e+02,4.357730865478515625e+01,1.581334082031250000e+04,1.669163818359375000e+02,2.393312454223632812e+00,1.500000000000000000e+02,8.970000000000000000e+02
1.431408166885375977e+00,2.789265060424804688e+01,9.055385589599609375e+00,3.246513009071350098e-01,4.879954755306243896e-01,3.570213541388511658e-02,2.724630165100097656e+01,1.003657531738281250e+01,6.167045410156250000e+03,2.425778961181640625e+02,5.183016657829284668e-01,9.005221557617187500e+01,4.060255050659179688e+01,2.005372851562500000e+04,2.425778961181640625e+02,1.781079530715942383e+00,1.720000000000000000e+02,1.149000000000000000e+03
1.758236646652221680e+00,3.023243331909179688e+01,6.708203792572021484e+00,2.218876630067825317e-01,5.750941634178161621e-01,4.903319291770458221e-03,2.900166511535644531e+01,8.875246047973632812e+00,7.015420410156250000e+03,2.640649414062500000e+02,4.729838967323303223e-01,1.100083236694335938e+02,4.437623214721679688e+01,2.583483007812500000e+04,2.640649414062500000e+02,1.842331767082214355e+00,2.160000000000000000e+02,1.201000000000000000e+03
1.537721633911132812e+00,2.193171310424804688e+01,9.848857879638671875e+00,4.490692615509033203e-01,3.932735621929168701e-01,7.422361057251691818e-03,1.479731369018554688e+01,5.497760772705078125e+00,2.108785156250000000e+03,1.463137969970703125e+02,2.939757704734802246e-01,8.343711853027343750e+01,4.248701095581054688e+01,1.177366699218750000e+04,1.463137969970703125e+02,1.618647933006286621e+00,1.560000000000000000e+02,8.190000000000000000e+02
1.400537371635437012e+00,2.529822158813476562e+01,1.077032947540283203e+01,4.257346689701080322e-01,4.495858550071716309e-01,2.293094992637634277e-02,3.309400177001953125e+01,8.907216072082519531e+00,6.002646972656250000e+03,1.860420074462890625e+02,5.455002784729003906e-01,1.126839981079101562e+02,4.540232849121093750e+01,2.017790625000000000e+04,1.860420074462890625e+02,1.779133558273315430e+00,1.570000000000000000e+02,1.000000000000000000e+03
